Codigo IBGE;IDADE;SEXO;COR;homic;Nome;IDH;Populacao
330300;8;0;1;0;Miracema;0,713;383
330300;8;0;2;0;Miracema;0,713;108
330300;8;0;3;0;Miracema;0,713;229
330300;8;1;1;0;Miracema;0,713;325
330300;8;1;2;0;Miracema;0,713;90
330300;8;1;3;0;Miracema;0,713;177
330300;9;0;1;0;Miracema;0,713;182
330300;9;0;2;0;Miracema;0,713;61
330300;9;0;3;0;Miracema;0,713;88
330300;9;1;1;0;Miracema;0,713;119
330300;9;1;2;0;Miracema;0,713;23
330300;9;1;3;0;Miracema;0,713;43
330300;10;0;1;0;Miracema;0,713;41
330300;10;0;2;0;Miracema;0,713;9
330300;10;0;3;0;Miracema;0,713;30
330300;10;1;1;0;Miracema;0,713;12
330300;10;1;2;0;Miracema;0,713;4
330300;10;1;3;0;Miracema;0,713;7
330310;1;0;1;0;Natividade;0,73;569
330310;1;0;2;0;Natividade;0,73;146
330310;1;0;3;0;Natividade;0,73;1016
330310;1;1;1;0;Natividade;0,73;557
330310;1;1;2;0;Natividade;0,73;196
330310;1;1;3;0;Natividade;0,73;1043
330310;2;0;1;0;Natividade;0,73;620
330310;2;0;2;0;Natividade;0,73;268
330310;2;0;3;0;Natividade;0,73;1282
330310;2;1;1;0;Natividade;0,73;601
330310;2;1;2;0;Natividade;0,73;317
330310;2;1;3;0;Natividade;0,73;1318
330310;3;0;1;0;Natividade;0,73;593
330310;3;0;2;0;Natividade;0,73;277
330310;3;0;3;0;Natividade;0,73;980
330310;3;1;1;0;Natividade;0,73;565
330310;3;1;2;0;Natividade;0,73;307
330310;3;1;3;0;Natividade;0,73;1030
330310;4;0;1;0;Natividade;0,73;535
330310;4;0;2;0;Natividade;0,73;236
330310;4;0;3;0;Natividade;0,73;918
330310;4;1;1;0;Natividade;0,73;516
330310;4;1;2;0;Natividade;0,73;263
330310;4;1;3;0;Natividade;0,73;856
330310;5;0;1;0;Natividade;0,73;600
330310;5;0;2;0;Natividade;0,73;215
330310;5;0;3;0;Natividade;0,73;772
330310;5;1;1;0;Natividade;0,73;549
330310;5;1;2;0;Natividade;0,73;258
330310;5;1;3;0;Natividade;0,73;794
330310;6;0;1;0;Natividade;0,73;497
330310;6;0;2;0;Natividade;0,73;170
330310;6;0;3;0;Natividade;0,73;618
330310;6;1;1;0;Natividade;0,73;476
330310;6;1;2;0;Natividade;0,73;177
330310;6;1;3;0;Natividade;0,73;614
330310;7;0;1;0;Natividade;0,73;340
330310;7;0;2;0;Natividade;0,73;128
330310;7;0;3;0;Natividade;0,73;389
330310;7;1;1;0;Natividade;0,73;339
330310;7;1;2;0;Natividade;0,73;135
330310;7;1;3;0;Natividade;0,73;322
330310;8;0;1;0;Natividade;0,73;240
330310;8;0;2;0;Natividade;0,73;65
330310;8;0;3;0;Natividade;0,73;238
330310;8;1;1;0;Natividade;0,73;239
330310;8;1;2;0;Natividade;0,73;62
330310;8;1;3;0;Natividade;0,73;225
330310;9;0;1;0;Natividade;0,73;137
330310;9;0;2;0;Natividade;0,73;28
330310;9;0;3;0;Natividade;0,73;109
330310;9;1;1;0;Natividade;0,73;100
330310;9;1;2;0;Natividade;0,73;35
330310;9;1;3;0;Natividade;0,73;112
330310;10;0;1;0;Natividade;0,73;31
330310;10;0;2;0;Natividade;0,73;4
330310;10;0;3;0;Natividade;0,73;15
330310;10;1;1;0;Natividade;0,73;18
330310;10;1;2;0;Natividade;0,73;7
330310;10;1;3;0;Natividade;0,73;10
330320;1;0;1;0;Nilퟰolis;0,753;4140
330320;1;0;2;0;Nilퟰolis;0,753;1050
330320;1;0;3;0;Nilퟰolis;0,753;4640
330320;1;1;1;0;Nilퟰolis;0,753;4237
330320;1;1;2;0;Nilퟰolis;0,753;1159
330320;1;1;3;0;Nilퟰolis;0,753;4764
330320;2;0;1;0;Nilퟰolis;0,753;4702
330320;2;0;2;0;Nilퟰolis;0,753;1505
330320;2;0;3;0;Nilퟰolis;0,753;5932
330320;2;1;1;2;Nilퟰolis;0,753;4706
330320;2;1;2;16;Nilퟰolis;0,753;1690
330320;2;1;3;1;Nilퟰolis;0,753;6060
330320;3;0;1;0;Nilퟰolis;0,753;5375
330320;3;0;2;1;Nilퟰolis;0,753;1874
330320;3;0;3;0;Nilퟰolis;0,753;5890
330320;3;1;1;17;Nilퟰolis;0,753;4897
330320;3;1;2;42;Nilퟰolis;0,753;1815
330320;3;1;3;0;Nilퟰolis;0,753;5780
330320;4;0;1;0;Nilퟰolis;0,753;5480
330320;4;0;2;1;Nilퟰolis;0,753;1921
330320;4;0;3;0;Nilퟰolis;0,753;5629
330320;4;1;1;11;Nilퟰolis;0,753;4641
330320;4;1;2;24;Nilퟰolis;0,753;1869
330320;4;1;3;1;Nilퟰolis;0,753;4997
330320;5;0;1;2;Nilퟰolis;0,753;5137
330320;5;0;2;0;Nilퟰolis;0,753;1683
330320;5;0;3;0;Nilퟰolis;0,753;5277
330320;5;1;1;6;Nilퟰolis;0,753;4214
330320;5;1;2;9;Nilퟰolis;0,753;1626
330320;5;1;3;0;Nilퟰolis;0,753;4553
330320;6;0;1;0;Nilퟰolis;0,753;4599
330320;6;0;2;0;Nilퟰolis;0,753;1595
330320;6;0;3;0;Nilퟰolis;0,753;4567
330320;6;1;1;4;Nilퟰolis;0,753;3548
330320;6;1;2;2;Nilퟰolis;0,753;1280
330320;6;1;3;1;Nilퟰolis;0,753;3687
330320;7;0;1;0;Nilퟰolis;0,753;3052
330320;7;0;2;0;Nilퟰolis;0,753;1008
330320;7;0;3;0;Nilퟰolis;0,753;2653
330320;7;1;1;2;Nilퟰolis;0,753;2220
330320;7;1;2;0;Nilퟰolis;0,753;692
330320;7;1;3;0;Nilퟰolis;0,753;1940
330320;8;0;1;0;Nilퟰolis;0,753;1965
330320;8;0;2;0;Nilퟰolis;0,753;613
330320;8;0;3;0;Nilퟰolis;0,753;1518
330320;8;1;1;2;Nilퟰolis;0,753;1184
330320;8;1;2;0;Nilퟰolis;0,753;303
330320;8;1;3;0;Nilퟰolis;0,753;922
330320;9;0;1;1;Nilퟰolis;0,753;898
330320;9;0;2;0;Nilퟰolis;0,753;223
330320;9;0;3;0;Nilퟰolis;0,753;555
330320;9;1;1;0;Nilퟰolis;0,753;438
330320;9;1;2;0;Nilퟰolis;0,753;113
330320;9;1;3;0;Nilퟰolis;0,753;270
330320;10;0;1;0;Nilퟰolis;0,753;133
330320;10;0;2;0;Nilퟰolis;0,753;31
330320;10;0;3;0;Nilퟰolis;0,753;90
330320;10;1;1;0;Nilퟰolis;0,753;34
330320;10;1;2;0;Nilퟰolis;0,753;11
330320;10;1;3;0;Nilퟰolis;0,753;22
330330;1;0;1;0;Niterퟩ;0,837;14436
330330;1;0;2;0;Niterퟩ;0,837;2024
330330;1;0;3;0;Niterퟩ;0,837;8025
330330;1;1;1;0;Niterퟩ;0,837;14839
330330;1;1;2;0;Niterퟩ;0,837;2285
330330;1;1;3;0;Niterퟩ;0,837;8160
330330;2;0;1;0;Niterퟩ;0,837;17852
330330;2;0;2;5;Niterퟩ;0,837;3483
330330;2;0;3;0;Niterퟩ;0,837;10632
330330;2;1;1;24;Niterퟩ;0,837;17746
330330;2;1;2;82;Niterퟩ;0,837;3635
330330;2;1;3;0;Niterퟩ;0,837;11048
330330;3;0;1;3;Niterퟩ;0,837;26310
330330;3;0;2;8;Niterퟩ;0,837;3952
330330;3;0;3;0;Niterퟩ;0,837;11353
330330;3;1;1;30;Niterퟩ;0,837;24288
330330;3;1;2;113;Niterퟩ;0,837;3975
330330;3;1;3;0;Niterퟩ;0,837;11128
330330;4;0;1;1;Niterퟩ;0,837;24549
330330;4;0;2;3;Niterퟩ;0,837;3880
330330;4;0;3;0;Niterퟩ;0,837;10789
330330;4;1;1;36;Niterퟩ;0,837;21523
330330;4;1;2;67;Niterퟩ;0,837;3821
330330;4;1;3;0;Niterퟩ;0,837;10227
330330;5;0;1;1;Niterퟩ;0,837;24250
330330;5;0;2;3;Niterퟩ;0,837;3610
330330;5;0;3;0;Niterퟩ;0,837;9901
330330;5;1;1;13;Niterퟩ;0,837;20040
330330;5;1;2;21;Niterퟩ;0,837;3469
330330;5;1;3;1;Niterퟩ;0,837;8827
330330;6;0;1;0;Niterퟩ;0,837;23851
330330;6;0;2;0;Niterퟩ;0,837;3339
330330;6;0;3;0;Niterퟩ;0,837;8381
330330;6;1;1;7;Niterퟩ;0,837;18400
330330;6;1;2;8;Niterퟩ;0,837;2681
330330;6;1;3;0;Niterퟩ;0,837;7203
330330;7;0;1;0;Niterퟩ;0,837;17362
330330;7;0;2;0;Niterퟩ;0,837;2095
330330;7;0;3;0;Niterퟩ;0,837;5162
330330;7;1;1;7;Niterퟩ;0,837;12688
330330;7;1;2;1;Niterퟩ;0,837;1394
330330;7;1;3;0;Niterퟩ;0,837;3901
330330;8;0;1;1;Niterퟩ;0,837;12271
330330;8;0;2;0;Niterퟩ;0,837;1107
330330;8;0;3;0;Niterퟩ;0,837;2988
330330;8;1;1;2;Niterퟩ;0,837;7639
330330;8;1;2;1;Niterퟩ;0,837;581
330330;8;1;3;0;Niterퟩ;0,837;1968
330330;9;0;1;0;Niterퟩ;0,837;6853
330330;9;0;2;0;Niterퟩ;0,837;426
330330;9;0;3;0;Niterퟩ;0,837;1167
330330;9;1;1;0;Niterퟩ;0,837;3034
330330;9;1;2;0;Niterퟩ;0,837;178
330330;9;1;3;0;Niterퟩ;0,837;594
330330;10;0;1;0;Niterퟩ;0,837;1340
330330;10;0;2;0;Niterퟩ;0,837;68
330330;10;0;3;0;Niterퟩ;0,837;184
330330;10;1;1;0;Niterퟩ;0,837;423
330330;10;1;2;0;Niterퟩ;0,837;26
330330;10;1;3;0;Niterퟩ;0,837;85
330340;1;0;1;0;Nova Friburgo;0,745;7615
330340;1;0;2;0;Nova Friburgo;0,745;858
330340;1;0;3;0;Nova Friburgo;0,745;2432
330340;1;1;1;0;Nova Friburgo;0,745;7802
330340;1;1;2;0;Nova Friburgo;0,745;856
330340;1;1;3;0;Nova Friburgo;0,745;2618
330340;2;0;1;1;Nova Friburgo;0,745;8999
330340;2;0;2;0;Nova Friburgo;0,745;1193
330340;2;0;3;0;Nova Friburgo;0,745;3178
330340;2;1;1;5;Nova Friburgo;0,745;9364
330340;2;1;2;10;Nova Friburgo;0,745;1310
330340;2;1;3;0;Nova Friburgo;0,745;3331
330340;3;0;1;1;Nova Friburgo;0,745;10270
330340;3;0;2;0;Nova Friburgo;0,745;1369
330340;3;0;3;0;Nova Friburgo;0,745;2890
330340;3;1;1;13;Nova Friburgo;0,745;9670
330340;3;1;2;15;Nova Friburgo;0,745;1379
330340;3;1;3;0;Nova Friburgo;0,745;3038
330340;4;0;1;1;Nova Friburgo;0,745;10496
330340;4;0;2;0;Nova Friburgo;0,745;1404
330340;4;0;3;0;Nova Friburgo;0,745;2828
330340;4;1;1;5;Nova Friburgo;0,745;9434
330340;4;1;2;11;Nova Friburgo;0,745;1376
330340;4;1;3;0;Nova Friburgo;0,745;2610
330340;5;0;1;2;Nova Friburgo;0,745;10515
330340;5;0;2;0;Nova Friburgo;0,745;1261
330340;5;0;3;0;Nova Friburgo;0,745;2553
330340;5;1;1;5;Nova Friburgo;0,745;9238
330340;5;1;2;3;Nova Friburgo;0,745;1179
330340;5;1;3;0;Nova Friburgo;0,745;2573
330340;6;0;1;0;Nova Friburgo;0,745;9214
330340;6;0;2;0;Nova Friburgo;0,745;870
330340;6;0;3;0;Nova Friburgo;0,745;1995
330340;6;1;1;0;Nova Friburgo;0,745;7688
330340;6;1;2;0;Nova Friburgo;0,745;801
330340;6;1;3;0;Nova Friburgo;0,745;1795
330340;7;0;1;0;Nova Friburgo;0,745;6183
330340;7;0;2;0;Nova Friburgo;0,745;542
330340;7;0;3;0;Nova Friburgo;0,745;1153
330340;7;1;1;0;Nova Friburgo;0,745;4982
330340;7;1;2;0;Nova Friburgo;0,745;418
330340;7;1;3;0;Nova Friburgo;0,745;1051
330340;8;0;1;0;Nova Friburgo;0,745;3656
330340;8;0;2;0;Nova Friburgo;0,745;247
330340;8;0;3;0;Nova Friburgo;0,745;587
330340;8;1;1;0;Nova Friburgo;0,745;2664
330340;8;1;2;0;Nova Friburgo;0,745;177
330340;8;1;3;0;Nova Friburgo;0,745;478
330340;9;0;1;0;Nova Friburgo;0,745;1836
330340;9;0;2;0;Nova Friburgo;0,745;92
330340;9;0;3;0;Nova Friburgo;0,745;238
330340;9;1;1;0;Nova Friburgo;0,745;1070
330340;9;1;2;0;Nova Friburgo;0,745;57
330340;9;1;3;0;Nova Friburgo;0,745;139
330340;10;0;1;0;Nova Friburgo;0,745;288
330340;10;0;2;0;Nova Friburgo;0,745;16
330340;10;0;3;0;Nova Friburgo;0,745;40
330340;10;1;1;0;Nova Friburgo;0,745;126
330340;10;1;2;0;Nova Friburgo;0,745;9
330340;10;1;3;0;Nova Friburgo;0,745;20
330350;1;0;1;0;Nova Iguaퟵ;0,713;21175
330350;1;0;2;0;Nova Iguaퟵ;0,713;5670
330350;1;0;3;0;Nova Iguaퟵ;0,713;30071
330350;1;1;1;1;Nova Iguaퟵ;0,713;20878
330350;1;1;2;0;Nova Iguaퟵ;0,713;6161
330350;1;1;3;0;Nova Iguaퟵ;0,713;31339
330350;2;0;1;1;Nova Iguaퟵ;0,713;24464
330350;2;0;2;13;Nova Iguaퟵ;0,713;9377
330350;2;0;3;0;Nova Iguaퟵ;0,713;39097
330350;2;1;1;70;Nova Iguaퟵ;0,713;23259
330350;2;1;2;303;Nova Iguaퟵ;0,713;10332
330350;2;1;3;1;Nova Iguaퟵ;0,713;40153
330350;3;0;1;6;Nova Iguaퟵ;0,713;24025
330350;3;0;2;17;Nova Iguaퟵ;0,713;9302
330350;3;0;3;0;Nova Iguaퟵ;0,713;33790
330350;3;1;1;142;Nova Iguaퟵ;0,713;21936
330350;3;1;2;565;Nova Iguaퟵ;0,713;9819
330350;3;1;3;1;Nova Iguaퟵ;0,713;32497
330350;4;0;1;4;Nova Iguaퟵ;0,713;23929
330350;4;0;2;21;Nova Iguaퟵ;0,713;9445
330350;4;0;3;0;Nova Iguaퟵ;0,713;32251
330350;4;1;1;86;Nova Iguaퟵ;0,713;20914
330350;4;1;2;265;Nova Iguaퟵ;0,713;9482
330350;4;1;3;0;Nova Iguaퟵ;0,713;29395
330350;5;0;1;2;Nova Iguaퟵ;0,713;21998
330350;5;0;2;5;Nova Iguaퟵ;0,713;8652
330350;5;0;3;0;Nova Iguaퟵ;0,713;27756
330350;5;1;1;61;Nova Iguaퟵ;0,713;18751
330350;5;1;2;133;Nova Iguaퟵ;0,713;8305
330350;5;1;3;0;Nova Iguaퟵ;0,713;25154
330350;6;0;1;2;Nova Iguaퟵ;0,713;17107
330350;6;0;2;4;Nova Iguaퟵ;0,713;7054
330350;6;0;3;0;Nova Iguaퟵ;0,713;20632
330350;6;1;1;29;Nova Iguaퟵ;0,713;14313
330350;6;1;2;46;Nova Iguaퟵ;0,713;6082
330350;6;1;3;0;Nova Iguaퟵ;0,713;17565
330350;7;0;1;1;Nova Iguaퟵ;0,713;11135
330350;7;0;2;2;Nova Iguaퟵ;0,713;4261
330350;7;0;3;0;Nova Iguaퟵ;0,713;11952
330350;7;1;1;8;Nova Iguaퟵ;0,713;8805
330350;7;1;2;10;Nova Iguaퟵ;0,713;3302
330350;7;1;3;0;Nova Iguaퟵ;0,713;9603
330350;8;0;1;0;Nova Iguaퟵ;0,713;6523
330350;8;0;2;0;Nova Iguaퟵ;0,713;2383
330350;8;0;3;0;Nova Iguaퟵ;0,713;5977
330350;8;1;1;4;Nova Iguaퟵ;0,713;4555
330350;8;1;2;2;Nova Iguaퟵ;0,713;1502
330350;8;1;3;0;Nova Iguaퟵ;0,713;4273
330350;9;0;1;0;Nova Iguaퟵ;0,713;2689
330350;9;0;2;0;Nova Iguaퟵ;0,713;881
330350;9;0;3;0;Nova Iguaퟵ;0,713;1982
330350;9;1;1;0;Nova Iguaퟵ;0,713;1437
330350;9;1;2;0;Nova Iguaퟵ;0,713;465
330350;9;1;3;0;Nova Iguaퟵ;0,713;1150
330350;10;0;1;0;Nova Iguaퟵ;0,713;415
330350;10;0;2;0;Nova Iguaퟵ;0,713;145
330350;10;0;3;0;Nova Iguaퟵ;0,713;314
330350;10;1;1;0;Nova Iguaퟵ;0,713;131
330350;10;1;2;0;Nova Iguaퟵ;0,713;55
330350;10;1;3;0;Nova Iguaퟵ;0,713;121
330360;1;0;1;0;Paracambi;0,72;1064
330360;1;0;2;0;Paracambi;0,72;207
330360;1;0;3;0;Paracambi;0,72;1082
330360;1;1;1;0;Paracambi;0,72;1121
330360;1;1;2;0;Paracambi;0,72;260
330360;1;1;3;0;Paracambi;0,72;1160
330360;2;0;1;0;Paracambi;0,72;1506
330360;2;0;2;0;Paracambi;0,72;394
330360;2;0;3;0;Paracambi;0,72;1857
330360;2;1;1;2;Paracambi;0,72;1550
330360;2;1;2;13;Paracambi;0,72;520
330360;2;1;3;0;Paracambi;0,72;2315
330360;3;0;1;0;Paracambi;0,72;1732
330360;3;0;2;0;Paracambi;0,72;512
330360;3;0;3;0;Paracambi;0,72;1666
330360;3;1;1;4;Paracambi;0,72;1599
330360;3;1;2;24;Paracambi;0,72;578
330360;3;1;3;0;Paracambi;0,72;1675
330360;4;0;1;0;Paracambi;0,72;1665
330360;4;0;2;1;Paracambi;0,72;542
330360;4;0;3;0;Paracambi;0,72;1655
330360;4;1;1;3;Paracambi;0,72;1522
330360;4;1;2;9;Paracambi;0,72;601
330360;4;1;3;0;Paracambi;0,72;1671
330360;5;0;1;0;Paracambi;0,72;1794
330360;5;0;2;0;Paracambi;0,72;505
330360;5;0;3;0;Paracambi;0,72;1630
330360;5;1;1;1;Paracambi;0,72;1580
330360;5;1;2;6;Paracambi;0,72;556
330360;5;1;3;0;Paracambi;0,72;1629
330360;6;0;1;1;Paracambi;0,72;1244
330360;6;0;2;0;Paracambi;0,72;354
330360;6;0;3;0;Paracambi;0,72;1006
330360;6;1;1;1;Paracambi;0,72;1109
330360;6;1;2;0;Paracambi;0,72;460
330360;6;1;3;0;Paracambi;0,72;1117
330360;7;0;1;0;Paracambi;0,72;808
330360;7;0;2;0;Paracambi;0,72;239
330360;7;0;3;0;Paracambi;0,72;581
330360;7;1;1;0;Paracambi;0,72;695
330360;7;1;2;0;Paracambi;0,72;237
330360;7;1;3;0;Paracambi;0,72;685
330360;8;0;1;0;Paracambi;0,72;508
330360;8;0;2;0;Paracambi;0,72;100
330360;8;0;3;0;Paracambi;0,72;295
330360;8;1;1;0;Paracambi;0,72;375
330360;8;1;2;0;Paracambi;0,72;105
330360;8;1;3;0;Paracambi;0,72;364
330360;9;0;1;0;Paracambi;0,72;216
330360;9;0;2;0;Paracambi;0,72;29
330360;9;0;3;0;Paracambi;0,72;93
330360;9;1;1;0;Paracambi;0,72;101
330360;9;1;2;0;Paracambi;0,72;33
330360;9;1;3;0;Paracambi;0,72;144
330360;10;0;1;0;Paracambi;0,72;29
330360;10;0;2;0;Paracambi;0,72;6
330360;10;0;3;0;Paracambi;0,72;12
330360;10;1;1;0;Paracambi;0,72;14
330360;10;1;2;0;Paracambi;0,72;0
330360;10;1;3;0;Paracambi;0,72;16
330370;1;0;1;0;Paraퟢa do Sul;0,702;1210
330370;1;0;2;0;Paraퟢa do Sul;0,702;320
330370;1;0;3;0;Paraퟢa do Sul;0,702;1267
330370;1;1;1;0;Paraퟢa do Sul;0,702;1228
330370;1;1;2;0;Paraퟢa do Sul;0,702;352
330370;1;1;3;0;Paraퟢa do Sul;0,702;1284
330370;2;0;1;0;Paraퟢa do Sul;0,702;1449
330370;2;0;2;0;Paraퟢa do Sul;0,702;470
330370;2;0;3;0;Paraퟢa do Sul;0,702;1438
330370;2;1;1;0;Paraퟢa do Sul;0,702;1436
330370;2;1;2;2;Paraퟢa do Sul;0,702;544
330370;2;1;3;0;Paraퟢa do Sul;0,702;1490
330370;3;0;1;0;Paraퟢa do Sul;0,702;1443
330370;3;0;2;0;Paraퟢa do Sul;0,702;526
330370;3;0;3;0;Paraퟢa do Sul;0,702;1274
330370;3;1;1;2;Paraퟢa do Sul;0,702;1364
330370;3;1;2;4;Paraퟢa do Sul;0,702;529
330370;3;1;3;0;Paraퟢa do Sul;0,702;1250
330370;4;0;1;0;Paraퟢa do Sul;0,702;1470
330370;4;0;2;1;Paraퟢa do Sul;0,702;529
330370;4;0;3;0;Paraퟢa do Sul;0,702;1235
330370;4;1;1;2;Paraퟢa do Sul;0,702;1192
330370;4;1;2;2;Paraퟢa do Sul;0,702;482
330370;4;1;3;0;Paraퟢa do Sul;0,702;1104
330370;5;0;1;0;Paraퟢa do Sul;0,702;1526
330370;5;0;2;0;Paraퟢa do Sul;0,702;539
330370;5;0;3;0;Paraퟢa do Sul;0,702;1064
330370;5;1;1;2;Paraퟢa do Sul;0,702;1370
330370;5;1;2;2;Paraퟢa do Sul;0,702;467
330370;5;1;3;0;Paraퟢa do Sul;0,702;1001
330370;6;0;1;0;Paraퟢa do Sul;0,702;1296
330370;6;0;2;0;Paraퟢa do Sul;0,702;345
330370;6;0;3;0;Paraퟢa do Sul;0,702;788
330370;6;1;1;2;Paraퟢa do Sul;0,702;1108
330370;6;1;2;0;Paraퟢa do Sul;0,702;376
330370;6;1;3;0;Paraퟢa do Sul;0,702;753
330370;7;0;1;0;Paraퟢa do Sul;0,702;894
330370;7;0;2;0;Paraퟢa do Sul;0,702;221
330370;7;0;3;0;Paraퟢa do Sul;0,702;488
330370;7;1;1;1;Paraퟢa do Sul;0,702;742
330370;7;1;2;0;Paraퟢa do Sul;0,702;208
330370;7;1;3;0;Paraퟢa do Sul;0,702;385
330370;8;0;1;0;Paraퟢa do Sul;0,702;587
330370;8;0;2;0;Paraퟢa do Sul;0,702;131
330370;8;0;3;0;Paraퟢa do Sul;0,702;277
330370;8;1;1;0;Paraퟢa do Sul;0,702;440
330370;8;1;2;0;Paraퟢa do Sul;0,702;101
330370;8;1;3;0;Paraퟢa do Sul;0,702;228
330370;9;0;1;0;Paraퟢa do Sul;0,702;318
330370;9;0;2;0;Paraퟢa do Sul;0,702;61
330370;9;0;3;0;Paraퟢa do Sul;0,702;94
330370;9;1;1;0;Paraퟢa do Sul;0,702;167
330370;9;1;2;0;Paraퟢa do Sul;0,702;34
330370;9;1;3;0;Paraퟢa do Sul;0,702;79
330370;10;0;1;0;Paraퟢa do Sul;0,702;48
330370;10;0;2;0;Paraퟢa do Sul;0,702;8
330370;10;0;3;0;Paraퟢa do Sul;0,702;16
330370;10;1;1;0;Paraퟢa do Sul;0,702;23
330370;10;1;2;0;Paraퟢa do Sul;0,702;1
330370;10;1;3;0;Paraퟢa do Sul;0,702;12
330380;1;0;1;0;Paraty;0,693;1550
330380;1;0;2;0;Paraty;0,693;128
330380;1;0;3;0;Paraty;0,693;1250
330380;1;1;1;0;Paraty;0,693;1600
330380;1;1;2;0;Paraty;0,693;155
330380;1;1;3;0;Paraty;0,693;1299
330380;2;0;1;0;Paraty;0,693;1554
330380;2;0;2;0;Paraty;0,693;217
330380;2;0;3;0;Paraty;0,693;1625
330380;2;1;1;13;Paraty;0,693;1436
330380;2;1;2;12;Paraty;0,693;231
330380;2;1;3;0;Paraty;0,693;1682
330380;3;0;1;2;Paraty;0,693;1567
330380;3;0;2;3;Paraty;0,693;238
330380;3;0;3;0;Paraty;0,693;1286
330380;3;1;1;26;Paraty;0,693;1413
330380;3;1;2;17;Paraty;0,693;296
330380;3;1;3;0;Paraty;0,693;1426
330380;4;0;1;1;Paraty;0,693;1591
330380;4;0;2;1;Paraty;0,693;231
330380;4;0;3;0;Paraty;0,693;1261
330380;4;1;1;15;Paraty;0,693;1439
330380;4;1;2;11;Paraty;0,693;283
330380;4;1;3;0;Paraty;0,693;1382
330380;5;0;1;0;Paraty;0,693;1297
330380;5;0;2;0;Paraty;0,693;169
330380;5;0;3;0;Paraty;0,693;1006
330380;5;1;1;5;Paraty;0,693;1299
330380;5;1;2;2;Paraty;0,693;204
330380;5;1;3;0;Paraty;0,693;1099
330380;6;0;1;0;Paraty;0,693;1033
330380;6;0;2;0;Paraty;0,693;153
330380;6;0;3;0;Paraty;0,693;678
330380;6;1;1;2;Paraty;0,693;1003
330380;6;1;2;2;Paraty;0,693;173
330380;6;1;3;0;Paraty;0,693;802
330380;7;0;1;0;Paraty;0,693;552
330380;7;0;2;0;Paraty;0,693;87
330380;7;0;3;0;Paraty;0,693;368
330380;7;1;1;0;Paraty;0,693;569
330380;7;1;2;1;Paraty;0,693;96
330380;7;1;3;0;Paraty;0,693;397
330380;8;0;1;0;Paraty;0,693;307
330380;8;0;2;0;Paraty;0,693;36
330380;8;0;3;0;Paraty;0,693;143
330380;8;1;1;0;Paraty;0,693;272
330380;8;1;2;1;Paraty;0,693;38
330380;8;1;3;0;Paraty;0,693;181
330380;9;0;1;0;Paraty;0,693;139
330380;9;0;2;0;Paraty;0,693;11
330380;9;0;3;0;Paraty;0,693;64
330380;9;1;1;0;Paraty;0,693;94
330380;9;1;2;0;Paraty;0,693;16
330380;9;1;3;0;Paraty;0,693;58
330380;10;0;1;0;Paraty;0,693;16
330380;10;0;2;0;Paraty;0,693;4
330380;10;0;3;0;Paraty;0,693;5
330380;10;1;1;1;Paraty;0,693;14
330380;10;1;2;0;Paraty;0,693;2
330380;10;1;3;0;Paraty;0,693;3
330385;1;0;1;0;Paty do Alferes;0,671;836
330385;1;0;2;0;Paty do Alferes;0,671;182
330385;1;0;3;0;Paty do Alferes;0,671;880
330385;1;1;1;0;Paty do Alferes;0,671;829
330385;1;1;2;0;Paty do Alferes;0,671;158
330385;1;1;3;0;Paty do Alferes;0,671;853
330385;2;0;1;0;Paty do Alferes;0,671;966
330385;2;0;2;0;Paty do Alferes;0,671;254
330385;2;0;3;0;Paty do Alferes;0,671;1121
330385;2;1;1;0;Paty do Alferes;0,671;958
330385;2;1;2;0;Paty do Alferes;0,671;259
330385;2;1;3;0;Paty do Alferes;0,671;1197
330385;3;0;1;0;Paty do Alferes;0,671;937
330385;3;0;2;0;Paty do Alferes;0,671;282
330385;3;0;3;0;Paty do Alferes;0,671;969
330385;3;1;1;3;Paty do Alferes;0,671;908
330385;3;1;2;3;Paty do Alferes;0,671;256
330385;3;1;3;0;Paty do Alferes;0,671;954
330385;4;0;1;0;Paty do Alferes;0,671;875
330385;4;0;2;0;Paty do Alferes;0,671;256
330385;4;0;3;0;Paty do Alferes;0,671;816
330385;4;1;1;2;Paty do Alferes;0,671;746
330385;4;1;2;2;Paty do Alferes;0,671;223
330385;4;1;3;0;Paty do Alferes;0,671;808
330385;5;0;1;0;Paty do Alferes;0,671;879
330385;5;0;2;0;Paty do Alferes;0,671;251
330385;5;0;3;0;Paty do Alferes;0,671;793
330385;5;1;1;1;Paty do Alferes;0,671;786
330385;5;1;2;1;Paty do Alferes;0,671;249
330385;5;1;3;0;Paty do Alferes;0,671;750
330385;6;0;1;0;Paty do Alferes;0,671;696
330385;6;0;2;0;Paty do Alferes;0,671;176
330385;6;0;3;0;Paty do Alferes;0,671;542
330385;6;1;1;1;Paty do Alferes;0,671;610
330385;6;1;2;0;Paty do Alferes;0,671;186
330385;6;1;3;0;Paty do Alferes;0,671;558
330385;7;0;1;0;Paty do Alferes;0,671;450
330385;7;0;2;0;Paty do Alferes;0,671;116
330385;7;0;3;0;Paty do Alferes;0,671;363
330385;7;1;1;0;Paty do Alferes;0,671;385
330385;7;1;2;0;Paty do Alferes;0,671;107
330385;7;1;3;0;Paty do Alferes;0,671;341
330385;8;0;1;0;Paty do Alferes;0,671;329
330385;8;0;2;0;Paty do Alferes;0,671;65
330385;8;0;3;0;Paty do Alferes;0,671;192
