ANO;MES;LATITUDE;LONGITUDE
2016; 7;-23,49154;-46,37471
2016; 7;-23,66816;-46,66269
2016; 1;-23,62703;-46,73730
2016; 4;-23,60072;-46,50338
2016; 4;-23,54911;-46,51038
2016;12;-23,49865;-46,39798
2016; 2;-23,60572;-46,60934
2016; 1;-23,52781;-46,63090
2016;10;-23,66275;-46,78423
2016; 2;-23,56799;-46,51159
2016; 1;-23,45467;-46,69602
2016; 6;-23,51716;-46,58884
2016; 6;-23,65406;-46,66996
2016; 2;-23,47249;-46,71889
2016; 5;-23,54255;-46,64298
2016;12;-23,49784;-46,47545
2016; 7;-23,49814;-46,64691
2016; 1;-23,67761;-46,79383
2016; 5;-23,73694;-46,69548
2016; 2;-23,58797;-46,51170
2016; 1;-23,53878;-46,50116
2016; 6;-23,56411;-46,53967
2016;12;-23,50725;-46,53444
2016; 2;-23,56660;-46,54257
2016; 5;-23,51267;-46,65648
2016; 5;-23,52861;-46,63124
2016; 2;-23,60477;-46,51941
2016;11;-23,54657;-46,64547
2016;12;-23,48447;-46,42508
2016; 1;-23,56318;-46,48567
2016; 7;-23,45624;-46,71374
2016; 2;-23,60987;-46,61586
2016; 2;-23,62055;-46,46696
2016;12;-23,63048;-46,76640
2016;12;-23,50179;-46,46236
2016; 7;-23,64016;-46,78567
2016;12;-23,58601;-46,39773
2016; 6;-23,54132;-46,65656
2016; 6;-23,59786;-46,48235
2016;12;-23,53413;-46,65540
2016; 2;-23,53643;-46,53181
2016; 5;-23,64739;-46,59449
2016; 1;-23,49069;-46,49398
2016;12;-23,57526;-46,70696
2016; 1;-23,51647;-46,62505
2016; 1;-23,63155;-46,60610
2016; 5;-23,50752;-46,46270
2016;12;-23,55682;-46,68822
2016; 7;-23,59210;-46,65427
2016; 1;-23,60700;-46,47891
2016; 2;-23,57275;-46,65076
2016;12;-23,50021;-46,47700
2016; 5;-23,59663;-46,47515
2016;12;-23,76305;-46,69114
2016; 7;-23,55815;-46,63192
2016; 1;-23,55067;-46,49458
2016; 2;-23,54358;-46,62972
2016; 6;-23,50273;-46,40547
2016;12;-23,51967;-46,48165
2016; 2;-23,50826;-46,62621
2016; 7;-23,49704;-46,43539
2016;12;-23,57296;-46,70665
2016; 7;-23,71819;-46,69918
2016;12;-23,58823;-46,63259
2016; 7;-23,49091;-46,71243
2016; 7;-23,68802;-46,79471
2016;12;-23,74499;-46,70375
2016; 2;-23,60029;-46,48062
2016; 5;-23,48370;-46,66850
2016; 3;-23,54989;-46,63492
2016; 5;-23,56608;-46,48442
2016; 4;-23,46606;-46,59675
2016; 5;-23,66839;-46,79370
2016; 8;-23,48516;-46,65103
2016; 7;-23,40528;-46,73664
2016;12;-23,53191;-46,46686
2016;12;-23,73634;-46,69430
2016; 7;-23,55230;-46,67505
2016; 7;-23,63175;-46,68236
2016; 3;-23,54272;-46,65268
2016; 6;-23,44290;-46,59189
2016; 7;-23,54797;-46,63621
2016; 1;-23,49790;-46,48167
2016;12;-23,46692;-46,69457
2016; 7;-23,52328;-46,54465
2016; 4;-23,49679;-46,44181
2016; 7;-23,74116;-46,69701
2016; 1;-23,74236;-46,66683
2016; 2;-23,55188;-46,64734
2016;12;-23,77384;-46,72097
2016;10;-23,58662;-46,54481
2016; 1;-23,60537;-46,52813
2016; 1;-23,58928;-46,63520
2016; 5;-23,50660;-46,38648
2016; 1;-23,62180;-46,75247
2016; 2;-23,58150;-46,41506
2016;12;-23,70096;-46,78177
2016; 7;-23,53725;-46,64929
2016; 5;-23,51173;-46,41946
2016; 6;-23,53262;-46,40888
2016;12;-23,68324;-46,77147
2016; 6;-23,58132;-46,51817
2016; 7;-23,46922;-46,66701
2016; 2;-23,62865;-46,47530
2016;10;-23,55374;-46,65557
2016;12;-23,53162;-46,66458
2016; 7;-23,63461;-46,73352
2016; 7;-23,53413;-46,58338
2016; 2;-23,58761;-46,60165
2016;12;-23,47616;-46,66336
2016;12;-23,45004;-46,69626
2016; 4;-23,51830;-46,62512
2016; 4;-23,55547;-46,63528
2016; 2;-23,48651;-46,65254
2016; 1;-23,68258;-46,75770
2016; 7;-23,60058;-46,56301
2016; 6;-23,77145;-46,68203
2016;12;-23,54808;-46,75151
2016;12;-23,58258;-46,39341
2016; 8;-23,51842;-46,38790
2016; 6;-23,51655;-46,56066
2016; 2;-23,60390;-46,51064
2016; 7;-23,62312;-46,76343
2016; 1;-23,45520;-46,64653
2016;12;-23,60386;-46,52054
2016; 7;-23,50232;-46,47117
2016; 8;-23,51768;-46,75047
2016; 7;-23,61832;-46,48137
2016; 1;-23,70848;-46,62864
2016; 7;-23,53549;-46,42816
2016; 1;-23,62465;-46,63357
2016; 7;-23,59190;-46,40721
2016; 7;-23,58275;-46,68653
2016; 7;-23,54134;-46,63897
2016; 1;-23,53576;-46,66060
2016; 1;-23,46058;-46,71257
2016; 1;-23,53304;-46,65454
2016; 6;-23,62005;-46,74894
2016;12;-23,57094;-46,70938
2016; 1;-23,59201;-46,50318
2016; 7;-23,53437;-46,41677
2016; 7;-23,59428;-46,53901
2016; 6;-23,75655;-46,70035
2016; 1;-23,68178;-46,78688
2016;11;-23,65466;-46,73268
2016; 7;-23,53840;-46,63375
2016; 2;-23,46817;-46,59418
2016; 6;-23,47520;-46,67620
2016;12;-23,55169;-46,51051
2016; 7;-23,72380;-46,68810
2016;12;-23,55706;-46,51490
2016;12;-23,51558;-46,42377
2016; 6;-23,49246;-46,47385
2016;12;-23,66086;-46,76791
2016;12;-23,59648;-46,66860
2016; 7;-23,56987;-46,66391
2016; 5;-23,53265;-46,64629
2016;12;-23,49561;-46,38801
2016; 2;-23,50476;-46,50686
2016; 1;-23,47335;-46,59488
2016; 1;-23,47732;-46,70394
2016; 9;-23,41635;-46,75316
2016;12;-23,60709;-46,53227
2016; 6;-23,58834;-46,51389
2016;11;-23,54484;-46,42749
2016; 2;-23,78492;-46,68731
2016; 6;-23,65097;-46,74735
2016;12;-23,54328;-46,64387
2016; 2;-23,50484;-46,40045
2016; 7;-23,60299;-46,52942
2016;12;-23,59952;-46,47675
2016; 2;-23,56975;-46,69140
2016; 5;-23,48596;-46,58923
2016;12;-23,55718;-46,63296
2016; 7;-23,54081;-46,41584
2016; 7;-23,59735;-46,50045
2016;11;-23,53425;-46,39964
2016; 6;-23,50792;-46,45902
2016; 1;-23,60751;-46,52888
2016; 2;-23,58568;-46,67864
2016;12;-23,55724;-46,63642
2016; 6;-23,55252;-46,71000
2016; 7;-23,50679;-46,50480
2016; 1;-23,57154;-46,56496
2016;11;-23,45681;-46,67567
2016;12;-23,68645;-46,69383
2016; 7;-23,51666;-46,69590
2016; 4;-23,65688;-46,76580
2016; 7;-23,49322;-46,67963
2016; 7;-23,44758;-46,71054
2016; 7;-23,59577;-46,75805
2016; 7;-23,50406;-46,70387
2016;11;-23,51229;-46,54366
2016; 2;-23,60679;-46,53305
2016; 7;-23,64551;-46,70548
2016; 1;-23,48850;-46,64402
2016;12;-23,49456;-46,38880
2016; 5;-23,51155;-46,50542
2016; 7;-23,51936;-46,42614
2016;11;-23,70086;-46,78938
2016; 7;-23,52640;-46,41978
2016;12;-23,55144;-46,64793
2016; 6;-23,60406;-46,74729
2016; 6;-23,63852;-46,74369
2016; 2;-23,54536;-46,65226
2016;12;-23,48692;-46,68859
2016; 2;-23,64316;-46,78367
2016; 3;-23,62271;-46,60766
2016; 5;-23,58947;-46,63157
2016; 6;-23,51669;-46,47633
2016; 2;-23,47438;-46,70347
2016; 6;-23,60973;-46,69400
2016; 7;-23,57710;-46,41342
2016; 5;-23,51673;-46,58850
2016; 2;-23,50636;-46,38915
2016; 5;-23,48919;-46,38495
2016;12;-23,73465;-46,79631
2016; 5;-23,49445;-46,39732
2016;12;-23,52107;-46,62540
2016; 7;-23,57675;-46,51423
2016; 7;-23,49267;-46,69632
2016;12;-23,54236;-46,64334
2016;12;-23,48584;-46,50120
2016; 6;-23,53364;-46,46350
2016; 7;-23,51175;-46,40135
2016; 1;-23,51135;-46,37902
2016; 7;-23,66476;-46,72934
2016; 7;-23,57288;-46,77853
2016; 7;-23,65467;-46,63692
2016; 1;-23,45270;-46,57451
2016; 7;-23,47695;-46,42604
2016; 2;-23,56316;-46,76486
2016; 2;-23,72329;-46,76541
2016;12;-23,59081;-46,63181
2016; 7;-23,55321;-46,43851
2016; 1;-23,65434;-46,78670
2016; 7;-23,47888;-46,65537
2016; 2;-23,75514;-46,69824
2016;12;-23,74172;-46,70470
2016; 2;-23,51542;-46,44100
2016;12;-23,70140;-46,77195
2016; 1;-23,50555;-46,70629
2016; 6;-23,43741;-46,72894
2016; 4;-23,49136;-46,64187
2016; 2;-23,55815;-46,66028
2016; 2;-23,57262;-46,50448
2016;12;-23,57963;-46,57861
2016; 7;-23,68592;-46,63784
2016; 7;-23,55383;-46,39772
2016;12;-23,46694;-46,65526
2016; 2;-23,61812;-46,49295
2016; 6;-23,59836;-46,54546
2016; 2;-23,53431;-46,55544
2016; 1;-23,71477;-46,68659
2016;11;-23,49103;-46,44180
2016; 2;-23,55650;-46,44736
2016;12;-23,50368;-46,46549
2016;10;-23,62658;-46,46232
2016; 1;-23,70489;-46,78604
2016; 5;-23,52883;-46,42428
2016; 7;-23,52036;-46,54046
2016;11;-23,64296;-46,67296
2016; 6;-23,50829;-46,45745
2016; 5;-23,45885;-46,57384
2016; 1;-23,56485;-46,65219
2016;12;-23,55761;-46,46554
2016; 2;-23,63395;-46,77603
2016; 6;-23,68131;-46,68270
2016; 2;-23,66844;-46,66233
2016; 6;-23,57621;-46,51562
2016;12;-23,52585;-46,46132
2016; 7;-23,60027;-46,40004
2016; 7;-23,60990;-46,52292
2016;12;-23,65215;-46,65253
2016; 7;-23,55466;-46,47686
2016; 6;-23,53918;-46,58761
2016; 1;-23,58473;-46,69997
2016; 6;-23,59120;-46,50407
2016;12;-23,62489;-46,76571
2016; 1;-23,73151;-46,79070
2016; 1;-23,52508;-46,62533
2016;10;-23,67397;-46,68613
2016;10;-23,46697;-46,60366
2016; 7;-23,67868;-46,77173
2016; 1;-23,66608;-46,78840
2016; 7;-23,67510;-46,78719
2016; 1;-23,60570;-46,50233
2016;12;-23,56480;-46,68530
2016; 7;-23,54153;-46,64592
2016;12;-23,53530;-46,64066
2016; 7;-23,61133;-46,47611
2016;12;-23,47629;-46,60380
2016; 2;-23,50990;-46,62393
2016; 2;-23,50490;-46,58323
2016;12;-23,67055;-46,67290
2016; 7;-23,53788;-46,61727
2016; 4;-23,49714;-46,41507
2016; 1;-23,57967;-46,63973
2016; 1;-23,53787;-46,63302
2016; 7;-23,54341;-46,63539
2016; 6;-23,54055;-46,63286
2016; 1;-23,59982;-46,68443
2016;11;-23,62313;-46,44679
2016; 6;-23,54268;-46,62480
2016; 4;-23,54657;-46,60819
2016; 5;-23,49725;-46,49277
2016;12;-23,43228;-46,57798
2016;12;-23,53130;-46,56749
2016;12;-23,53280;-46,63688
2016; 7;-23,51497;-46,69048
2016; 5;-23,62808;-46,62029
2016; 2;-23,54338;-46,47937
2016; 7;-23,68645;-46,69383
2016; 7;-23,52173;-46,55010
2016;12;-23,60505;-46,64863
2016; 2;-23,53489;-46,63418
2016; 7;-23,57741;-46,64709
2016; 2;-23,50202;-46,68745
2016; 1;-23,51880;-46,58999
2016; 1;-23,63970;-46,67673
2016; 5;-23,47157;-46,66699
2016; 6;-23,64296;-46,74352
2016; 6;-23,64581;-46,60865
2016; 6;-23,48372;-46,37946
2016; 7;-23,51653;-46,54982
2016; 2;-23,61569;-46,75137
2016; 7;-23,46676;-46,67045
2016; 7;-23,50925;-46,42261
2016; 2;-23,48905;-46,61906
2016; 7;-23,53496;-46,45203
2016; 7;-23,52004;-46,42184
2016; 6;-23,63628;-46,73699
2016; 4;-23,49030;-46,44108
2016;11;-23,55839;-46,46797
2016; 2;-23,50581;-46,49431
2016; 5;-23,47146;-46,72155
2016; 7;-23,54269;-46,44396
2016; 7;-23,53593;-46,63431
2016; 1;-23,65112;-46,76170
2016; 7;-23,53850;-46,60307
2016; 7;-23,53674;-46,55751
2016; 8;-23,43779;-46,71208
2016; 4;-23,54474;-46,64592
2016;12;-23,54390;-46,64477
2016;12;-23,44749;-46,70290
2016;12;-23,52699;-46,49212
2016; 2;-23,58093;-46,67511
2016;12;-23,63908;-46,65708
2016; 2;-23,58526;-46,68046
2016; 1;-23,57695;-46,58777
2016; 6;-23,55933;-46,60209
2016; 1;-23,53292;-46,54156
2016; 6;-23,47733;-46,60149
2016; 1;-23,47750;-46,71148
2016; 7;-23,43623;-46,57783
2016; 5;-23,52062;-46,51507
2016;12;-23,57312;-46,65029
2016; 7;-23,57283;-46,66177
2016;12;-23,55120;-46,63405
2016;12;-23,48566;-46,64664
2016; 5;-23,48102;-46,60482
2016; 9;-23,67146;-46,71046
2016; 2;-23,63085;-46,76593
2016; 5;-23,55578;-46,68235
2016;12;-23,54833;-46,63396
2016; 6;-23,55169;-46,43782
2016; 7;-23,64973;-46,71256
2016; 6;-23,59954;-46,51696
2016; 1;-23,52539;-46,50749
2016; 7;-23,53558;-46,45389
2016;12;-23,63947;-46,71929
2016; 5;-23,56411;-46,63903
2016; 1;-23,49003;-46,38877
2016;10;-23,56959;-46,64646
2016; 7;-23,55671;-46,48754
2016; 1;-23,51135;-46,40464
2016; 7;-23,54350;-46,61951
2016;12;-23,57237;-46,75024
2016; 5;-23,47899;-46,75243
2016; 1;-23,54038;-46,57604
2016; 4;-23,66750;-46,65310
2016; 4;-23,53544;-46,64034
2016;11;-23,56429;-46,48480
2016; 7;-23,63356;-46,44366
2016;12;-23,69021;-46,79069
2016;12;-23,44549;-46,72683
2016;10;-23,53253;-46,64158
2016; 7;-23,67291;-46,64923
2016;12;-23,56920;-46,71538
2016; 4;-23,49943;-46,40403
2016;10;-23,54229;-46,41556
2016; 2;-23,77827;-46,68154
2016; 1;-23,52067;-46,44103
2016; 6;-23,49098;-46,43979
2016; 2;-23,52071;-46,58133
2016; 6;-23,60269;-46,61585
2016; 7;-23,59105;-46,52943
2016;12;-23,49111;-46,44108
2016; 2;-23,51401;-46,62618
2016; 1;-23,59849;-46,63975
2016; 1;-23,49301;-46,61653
2016; 6;-23,58801;-46,78835
2016; 1;-23,54467;-46,65408
2016; 2;-23,48904;-46,38994
2016; 5;-23,57836;-46,55554
2016;12;-23,70180;-46,70138
2016; 5;-23,56423;-46,53144
2016;12;-23,48578;-46,42420
2016; 4;-23,54690;-46,54961
2016; 4;-23,60034;-46,64427
2016; 2;-23,66681;-46,73529
2016; 7;-23,65472;-46,60254
2016; 2;-23,51743;-46,52298
2016; 7;-23,49922;-46,59114
2016;12;-23,48404;-46,69010
2016; 7;-23,65024;-46,63784
2016; 6;-23,48254;-46,57423
2016; 7;-23,57318;-46,76176
2016; 2;-23,56639;-46,65824
2016; 7;-23,48251;-46,42757
2016;12;-23,64307;-46,64956
2016; 1;-23,57489;-46,55174
2016; 1;-23,47732;-46,66424
2016; 7;-23,65215;-46,65253
2016; 4;-23,60108;-46,50834
2016; 7;-23,48777;-46,75810
2016;12;-23,50590;-46,36620
2016; 5;-23,57432;-46,75707
2016; 2;-23,63817;-46,77702
2016; 6;-23,66108;-46,73077
2016; 2;-23,47777;-46,60671
2016; 5;-23,47973;-46,58297
2016; 7;-23,51653;-46,72597
2016;12;-23,61578;-46,61425
2016; 5;-23,47031;-46,70559
2016; 4;-23,73280;-46,68861
2016; 6;-23,56823;-46,40810
2016; 7;-23,49889;-46,46398
2016; 9;-23,61060;-46,47649
2016; 1;-23,67768;-46,79412
2016;12;-23,55737;-46,66114
2016; 1;-23,55283;-46,68030
2016; 4;-23,67004;-46,76737
2016; 5;-23,55177;-46,64730
2016;12;-23,50104;-46,49866
2016; 7;-23,56395;-46,46067
2016;12;-23,51709;-46,41370
2016;12;-23,52595;-46,40273
2016; 1;-23,54484;-46,44107
2016; 5;-23,72466;-46,69672
2016; 7;-23,59663;-46,43558
2016; 1;-23,63274;-46,71302
2016; 7;-23,62229;-46,76074
2016; 2;-23,49744;-46,67621
2016; 6;-23,54388;-46,64555
2016; 1;-23,54564;-46,73327
2016; 2;-23,64377;-46,78088
2016; 1;-23,65154;-46,65634
2016; 7;-23,70465;-46,68685
2016; 2;-23,53513;-46,63378
2016; 2;-23,66972;-46,76520
2016; 1;-23,47082;-46,60586
2016; 1;-23,51055;-46,42452
2016; 2;-23,67928;-46,78303
2016; 6;-23,66900;-46,66256
2016; 5;-23,49935;-46,46542
2016; 6;-23,52531;-46,66819
2016; 7;-23,45420;-46,60053
2016; 2;-23,47401;-46,69111
2016; 2;-23,56036;-46,65777
2016; 6;-23,63218;-46,58242
2016; 9;-23,55140;-46,62492
2016; 7;-23,50811;-46,46948
2016; 7;-23,48693;-46,68082
2016; 7;-23,67173;-46,74799
2016; 7;-23,52570;-46,55252
2016; 2;-23,60731;-46,69429
2016; 7;-23,51946;-46,44295
2016; 1;-23,56347;-46,65600
2016; 7;-23,51777;-46,43099
2016; 1;-23,49077;-46,37934
2016; 7;-23,53792;-46,63700
2016;10;-23,61801;-46,41143
2016; 2;-23,55807;-46,69004
2016;12;-23,51284;-46,69270
2016;12;-23,62978;-46,66615
2016; 1;-23,66207;-46,76907
2016; 6;-23,59068;-46,79766
2016; 2;-23,48535;-46,38394
2016; 1;-23,55639;-46,40668
2016; 6;-23,71880;-46,69895
2016; 8;-23,57628;-46,65815
2016;11;-23,66378;-46,75312
2016; 2;-23,48988;-46,38006
2016;12;-23,45018;-46,71068
2016; 1;-23,65286;-46,75898
2016; 5;-23,50291;-46,62639
2016;12;-23,74106;-46,70778
2016;12;-23,51931;-46,56428
2016; 6;-23,55761;-46,59185
2016; 5;-23,58568;-46,67864
2016; 1;-23,51073;-46,36742
2016; 6;-23,58128;-46,50516
2016; 2;-23,54717;-46,64630
2016; 2;-23,75281;-46,66998
2016;12;-23,75150;-46,67135
2016; 6;-23,53131;-46,40964
2016; 8;-23,68510;-46,65347
2016; 5;-23,53878;-46,50116
2016; 7;-23,59605;-46,72196
2016; 5;-23,50452;-46,58246
2016; 7;-23,61490;-46,51506
2016;12;-23,52239;-46,53491
2016; 2;-23,62923;-46,74312
2016; 1;-23,53368;-46,64459
2016; 1;-23,46223;-46,70131
2016; 6;-23,59731;-46,53266
2016;10;-23,54714;-46,63962
2016; 1;-23,56677;-46,63326
2016; 2;-23,62466;-46,63455
2016; 1;-23,63144;-46,62088
2016; 4;-23,48005;-46,42978
2016; 7;-23,62457;-46,46423
2016; 6;-23,58014;-46,39424
2016; 8;-23,57698;-46,67123
2016;12;-23,53790;-46,63628
2016; 1;-23,54947;-46,64603
2016; 4;-23,60866;-46,49282
2016; 7;-23,58390;-46,53460
2016;12;-23,64074;-46,74619
2016; 9;-23,71338;-46,69852
2016; 2;-23,58638;-46,58339
2016;12;-23,66516;-46,78767
2016; 2;-23,60342;-46,47091
2016;11;-23,53505;-46,58013
2016; 7;-23,56300;-46,57860
2016;10;-23,54752;-46,64033
2016; 1;-23,56070;-46,56773
2016; 2;-23,48633;-46,38119
2016; 1;-23,63916;-46,76149
2016;10;-23,53608;-46,64177
2016; 8;-23,58838;-46,68732
2016; 1;-23,60243;-46,67426
2016; 7;-23,52435;-46,70621
2016;12;-23,54308;-46,64113
2016; 1;-23,61840;-46,60818
2016; 6;-23,51236;-46,39657
2016;12;-23,56373;-46,49220
2016; 4;-23,70205;-46,62526
2016;12;-23,66432;-46,75313
2016; 7;-23,57278;-46,57626
2016;10;-23,58187;-46,63931
2016;12;-23,62906;-46,46191
2016; 1;-23,60159;-46,39503
2016; 1;-23,63726;-46,46949
2016; 2;-23,68793;-46,64648
2016;12;-23,53722;-46,65357
2016; 5;-23,53550;-46,56600
2016;12;-23,60125;-46,61638
2016; 5;-23,49853;-46,44533
2016;12;-23,65104;-46,70910
2016; 2;-23,53953;-46,65677
2016;11;-23,54681;-46,44095
2016; 7;-23,55210;-46,41332
2016; 6;-23,66250;-46,74049
2016; 7;-23,43551;-46,78855
2016; 7;-23,60540;-46,52015
2016;10;-23,71028;-46,62317
2016; 2;-23,50342;-46,48807
2016; 5;-23,55382;-46,64573
2016;12;-23,50590;-46,36620
2016;12;-23,54657;-46,60819
2016; 1;-23,58620;-46,51313
2016; 5;-23,53047;-46,47396
2016; 5;-23,66047;-46,65951
2016;12;-23,56182;-46,69542
2016;12;-23,50291;-46,43777
2016; 6;-23,51400;-46,74386
2016; 2;-23,41017;-46,81876
2016; 1;-23,65170;-46,73714
2016; 7;-23,68000;-46,75743
2016; 6;-23,58921;-46,41294
2016; 1;-23,53659;-46,72599
2016;12;-23,60500;-46,61597
2016; 7;-23,65210;-46,70785
2016;12;-23,67697;-46,62786
2016; 2;-23,52985;-46,67913
2016; 7;-23,55803;-46,66013
2016;12;-23,55823;-46,47974
2016; 9;-23,50858;-46,50918
2016; 4;-23,43137;-46,71195
2016; 1;-23,60479;-46,53307
2016;12;-23,45571;-46,74213
2016; 7;-23,55060;-46,64806
2016;12;-23,45184;-46,69216
2016; 1;-23,48112;-46,38043
2016; 1;-23,62077;-46,75582
2016; 6;-23,49591;-46,65257
2016;12;-23,47878;-46,69425
2016;12;-23,55164;-46,67876
2016; 1;-23,68085;-46,65398
2016;12;-23,46549;-46,65974
2016; 1;-23,60370;-46,72602
2016; 7;-23,54267;-46,43049
2016; 1;-23,66899;-46,65875
2016; 7;-23,53440;-46,65514
2016;12;-23,53593;-46,63431
2016;12;-23,55306;-46,65107
2016;12;-23,47128;-46,65446
2016; 6;-23,58225;-46,68429
2016;12;-23,61097;-46,47527
2016; 5;-23,45521;-46,73862
2016; 6;-23,50426;-46,38078
2016; 2;-23,67697;-46,62786
2016;12;-23,66198;-46,78904
2016;12;-23,53155;-46,67423
2016;12;-23,44827;-46,58835
2016;12;-23,54926;-46,67700
2016; 2;-23,58075;-46,52325
2016; 1;-23,54891;-46,63037
2016; 1;-23,66069;-46,70787
2016; 6;-23,62662;-46,74822
2016; 6;-23,54607;-46,64668
2016; 1;-23,59389;-46,54845
2016; 2;-23,50063;-46,39267
2016; 4;-23,53326;-46,40600
2016; 1;-23,49851;-46,37110
2016;11;-23,65047;-46,73878
2016; 7;-23,51204;-46,46862
2016; 1;-23,62533;-46,75529
2016;12;-23,62859;-46,61706
2016; 2;-23,48923;-46,42908
2016; 6;-23,71421;-46,78056
2016; 2;-23,47652;-46,72521
2016; 4;-23,54883;-46,51259
2016; 7;-23,64834;-46,64843
2016; 2;-23,61800;-46,61835
2016;12;-23,61305;-46,49484
2016; 1;-23,44747;-46,70291
2016; 7;-23,58693;-46,48773
2016; 6;-23,75111;-46,75619
2016;12;-23,50173;-46,49687
2016; 2;-23,50785;-46,74769
2016; 1;-23,52027;-46,66800
2016; 2;-23,47070;-46,63887
2016; 2;-23,54796;-46,63899
2016; 2;-23,51006;-46,52478
2016; 9;-23,55837;-46,66049
2016; 2;-23,60845;-46,47889
2016; 1;-23,55350;-46,64550
2016; 7;-23,67800;-46,68366
2016; 2;-23,61097;-46,47527
2016; 2;-23,57067;-46,63977
2016; 7;-23,48377;-46,68503
2016; 7;-23,55274;-46,53690
2016;12;-23,51672;-46,40924
2016; 1;-23,62382;-46,63089
2016; 7;-23,51032;-46,39977
2016; 5;-23,48431;-46,68805
2016; 1;-23,45401;-46,69492
2016; 2;-23,72401;-46,78655
2016; 2;-23,54982;-46,68086
2016; 1;-23,52255;-46,65291
2016; 7;-23,45347;-46,74924
2016;12;-23,54997;-46,65383
2016;12;-23,58276;-46,50564
2016; 7;-23,66931;-46,79193
2016;12;-23,48029;-46,41925
2016;12;-23,57090;-46,70676
2016; 1;-23,67099;-46,75625
2016; 9;-23,61843;-46,48135
2016; 4;-23,61585;-46,50143
2016; 4;-23,46165;-46,68404
2016; 5;-23,63704;-46,60689
2016;12;-23,53671;-46,63564
2016; 7;-23,55803;-46,66013
2016; 5;-23,58382;-46,49500
2016; 5;-23,61008;-46,52354
2016; 4;-23,56998;-46,69126
2016;12;-23,55870;-46,47740
2016; 6;-23,64929;-46,77417
2016; 6;-23,51194;-46,48213
2016;10;-23,54622;-46,64300
2016; 5;-23,67719;-46,75958
2016; 4;-23,67582;-46,73944
2016; 7;-23,55156;-46,50044
2016; 7;-23,75406;-46,68183
2016; 7;-23,59621;-46,79143
2016; 5;-23,68201;-46,66357
2016; 7;-23,56258;-46,65498
2016; 5;-23,69473;-46,66322
2016; 2;-23,44811;-46,57307
2016; 2;-23,60709;-46,53048
2016;10;-23,59429;-46,49138
2016; 7;-23,53661;-46,43971
2016; 7;-23,65201;-46,70721
2016;12;-23,61782;-46,46853
2016;12;-23,56012;-46,52896
2016; 6;-23,62956;-46,46308
2016; 6;-23,51071;-46,62488
2016; 7;-23,65028;-46,78457
2016; 1;-23,51150;-46,41331
2016; 2;-23,62567;-46,46245
2016; 1;-23,60191;-46,61280
2016; 4;-23,54309;-46,68443
2016; 2;-23,55253;-46,63295
2016; 1;-23,73165;-46,69769
2016; 2;-23,60267;-46,61532
2016;12;-23,54056;-46,55118
2016;12;-23,52655;-46,51682
2016; 1;-23,59388;-46,79705
2016;11;-23,58167;-46,63612
2016; 6;-23,61507;-46,66243
2016; 6;-23,68443;-46,80049
2016; 7;-23,58980;-46,48366
2016; 5;-23,50330;-46,49538
2016; 6;-23,51849;-46,54335
2016; 7;-23,57050;-46,70608
2016; 1;-23,56194;-46,65577
2016; 1;-23,63714;-46,61236
2016; 6;-23,48169;-46,41914
2016; 2;-23,49117;-46,64297
2016; 6;-23,49377;-46,37678
2016; 7;-23,60994;-46,59767
2016;12;-23,61204;-46,45587
2016; 1;-23,50420;-46,51914
2016; 5;-23,54536;-46,65226
2016; 2;-23,48333;-46,69868
2016; 2;-23,53359;-46,52501
2016; 1;-23,53262;-46,63132
2016; 4;-23,62236;-46,61314
2016; 1;-23,54966;-46,63987
2016; 1;-23,54639;-46,63352
2016;12;-23,68328;-46,75288
2016; 2;-23,40806;-46,75364
2016; 2;-23,65124;-46,78046
2016;12;-23,45815;-46,65214
2016; 2;-23,53546;-46,64089
2016; 5;-23,75273;-46,69831
2016; 1;-23,53561;-46,55119
2016; 2;-23,44715;-46,72412
2016; 1;-23,62188;-46,46577
2016; 1;-23,54943;-46,74790
2016; 1;-23,58244;-46,59648
2016; 2;-23,56219;-46,65600
2016; 1;-23,54885;-46,63992
2016; 7;-23,60096;-46,53465
2016; 1;-23,55749;-46,71097
2016; 7;-23,70205;-46,63409
2016; 7;-23,55562;-46,67834
2016;12;-23,56099;-46,47833
2016;12;-23,58102;-46,76804
2016; 1;-23,67161;-46,73990
2016; 5;-23,48265;-46,69680
2016; 1;-23,66775;-46,78576
2016; 6;-23,64203;-46,64613
2016;12;-23,54603;-46,64118
2016; 5;-23,52139;-46,71499
2016; 7;-23,50476;-46,37693
2016; 7;-23,63768;-46,77041
2016; 7;-23,66592;-46,73220
2016; 5;-23,72210;-46,69470
2016;12;-23,54089;-46,64814
2016; 1;-23,59134;-46,60003
2016; 3;-23,54337;-46,63852
2016; 7;-23,49394;-46,37984
2016;10;-23,59061;-46,48775
2016; 2;-23,73963;-46,69154
2016; 1;-23,54594;-46,63877
2016; 2;-23,55803;-46,66013
2016; 4;-23,53593;-46,63431
2016; 2;-23,57745;-46,74137
2016; 2;-23,62989;-46,76927
2016; 6;-23,65241;-46,70571
2016; 1;-23,62505;-46,76486
2016; 6;-23,60799;-46,63707
2016;12;-23,69965;-46,62951
2016; 7;-23,55677;-46,50910
2016; 1;-23,54928;-46,68036
2016; 7;-23,52447;-46,40977
2016; 6;-23,57340;-46,71186
2016;12;-23,59005;-46,58342
2016;12;-23,47201;-46,66061
2016; 5;-23,51416;-46,45151
2016;12;-23,67364;-46,73698
2016; 2;-23,56314;-46,68782
