latitude,longitude,x_sp,y_sp,health
40.61287705,-73.94094742,1000645.545,162569.5479,Good
40.71835898,-73.94229458,1000246.198,200999.3398,Good
40.57647653,-73.96495664,993984.8545,149304.3353,Fair
40.55592337,-74.16081541,939562.6304,141855.3886,Good
40.74838243,-73.94186143,1000359.011,211937.8997,Fair
40.88376936,-73.86443847,1021734.983,261287.8909,Good
40.63599949,-73.99213536,986432.8083,170988.2375,Good
40.71797989,-73.78309136,1044378.325,200930.3997,Good
40.7467189,-73.77028474,1047900.929,211409.9371,Good
40.69681389,-73.97463128,991284.5945,193145.5626,Good
40.60942571,-74.18087786,934027.9341,161358.4592,Good
40.57419434,-73.8525203,1025220.442,148505.417,Good
40.69778954,-73.97580941,990957.8101,193500.9287,Good
40.72670884,-73.74880475,1053873.627,204136.0091,Good
40.62241931,-74.0330283,975081.2286,166042.2467,Good
40.63060187,-73.90997636,1009237.81,169034.4822,Good
40.6278107,-73.95485205,996782.2148,168007.9757,Good
40.68860336,-73.7803401,1045167.826,190229.5865,Good
40.80070725,-73.95892184,995622.9809,230998.9062,Good
40.84728246,-73.88916606,1014914.223,247984.6855,Good
40.78375939,-73.77662963,1046108.438,224900.418,Fair
40.54443515,-74.15175337,942073.5348,137665.4659,NA
40.81485131,-73.90071277,1011733.011,236164.9979,NA
40.72738476,-73.78170437,1044754.267,204357.8289,Fair
40.75413839,-73.75062205,1053341.479,214127.9819,Good
40.78935941,-73.80884004,1037183.904,226919.5872,Good
40.67988542,-73.99854102,984654.6685,186977.0126,Good
40.746318,-73.77990083,1045236.815,211257.0362,Good
40.62241884,-73.94496227,999528.6666,166045.1486,Good
40.70806747,-73.83374426,1030343.922,197288.302,NA
40.72297797,-73.88867945,1015106.406,202696.5143,NA
40.68089583,-73.99651434,985216.7832,187345.1477,Fair
40.65049542,-74.00577042,982648.7853,176269.4553,NA
40.76735716,-73.82043268,1033990.235,218896.6502,Good
40.63204082,-74.13597845,946507.3639,169575.1855,Good
40.78168767,-73.98474142,988475.7287,224067.1202,Good
40.85966106,-73.8557602,1024149.13,252508.1302,Good
40.76157199,-73.76392295,1049649.104,216826.0644,Good
40.7105291,-73.80158219,1039258.719,198203.7076,Good
40.76894442,-73.96762079,993218.8482,219425.6147,Good
40.7645426,-73.88002764,1017483.82,217842.9899,Good
40.58368465,-74.07338149,963867.2222,151937.022,Good
40.79260276,-73.97083321,992326.1574,228044.8363,Fair
40.58832497,-73.956351,996373.3035,153622.0911,Good
40.58980687,-73.80290719,1038990.341,154220.5479,Good
40.69406071,-73.92233233,1005787.672,192151.0288,Good
40.8269124,-73.91762283,1007048.124,240554.435,Good
40.62801336,-73.96863412,992956.5472,168080.1386,Good
40.73126361,-73.99172027,986544.7329,205695.734,Fair
40.73780085,-73.86536317,1021561.031,208106.0222,Good
40.76009742,-73.76035072,1050640.167,216291.5189,Good
40.67640828,-73.94042857,1000773.859,185715.8051,Fair
40.66956522,-73.94691126,998977.2087,183221.5267,Fair
40.8234987,-73.84919166,1025988.779,239335.9085,Good
40.65633887,-73.83577459,1029816.354,178441.0457,Good
40.70541536,-73.83607067,1029700.742,196320.8453,Good
40.7502338,-73.77801137,1045756.745,212685.0012,Good
40.73438004,-73.98019105,989739.8109,206831.6599,Good
40.81884943,-73.88659058,1015640.188,237626.4005,Good
40.87072246,-73.86328366,1022061.726,256534.8886,Good
40.63195537,-74.03829097,973621.8129,169517.0819,Good
40.73223898,-73.95595563,996456.7528,206054.0519,Good
40.79672811,-73.93739138,1001584.981,229552.6965,NA
40.6866223,-73.96963694,992670.7833,189432.9083,Good
40.68085632,-73.85283634,1025067.361,187365.022,Good
40.87130941,-73.88230391,1016801.001,256741.0991,Good
40.71769649,-73.73854415,1056727.342,200860.867,Good
40.59756365,-74.09172563,958777.1671,156998.2927,Good
40.71299738,-73.96150388,994922.1535,199043.0213,Good
40.57678846,-74.08338104,961087.3098,149427.0536,Good
40.69143855,-73.85482155,1024510.351,191219.5126,Good
40.66200283,-73.98358854,988803.1756,180462.2996,Good
40.71749173,-73.94131718,1000517.35,200683.5511,Good
40.77130082,-73.75308981,1052640.151,220378.8601,Good
40.89116839,-73.84287086,1027693.94,263993.6148,Good
40.76643716,-73.97029496,992478.4294,218511.8757,Fair
40.71385211,-73.74271291,1055575.853,199456.8262,Good
40.66089174,-73.85502567,1024472.166,180090.3564,Good
40.73021476,-73.81679251,1035026.863,205366.5962,Good
40.69813534,-73.89087264,1014509.763,193644.8362,Good
40.73510983,-73.87122342,1019938.458,207123.1547,Fair
40.57289829,-74.00086603,984009.4076,147998.7457,Fair
40.70735269,-73.73321288,1058216.679,197096.7797,Good
40.79040627,-73.84079484,1028334.651,227283.2968,NA
40.62696124,-73.98793894,987597.9647,167695.495,Good
40.67869931,-73.91749216,1007135.148,186555.6512,Good
40.63745558,-74.16605159,938163.9111,171562.316,Good
40.68422577,-73.76336348,1049880.217,188646.9695,Fair
40.66803218,-73.88534186,1016057.74,182679.3502,Good
40.85271358,-73.88607535,1015766.752,249964.5441,NA
40.8025625,-73.95710786,996124.8703,231675.0823,Good
40.74418019,-73.90460094,1010684.795,210415.9388,Good
40.64310961,-74.07975154,962117.5587,173588.6247,Good
40.6031423,-74.09762714,957140.5431,159032.5068,Good
40.53377453,-74.17154931,936564.095,133791.7134,Good
40.62931738,-73.9502027,998072.474,168557.5963,Good
40.81708314,-73.93459584,1002353.467,236969.3161,Good
40.57823792,-74.09359385,958250.8269,149957.9964,Fair
40.73848884,-73.70784474,1065212.134,208463.0155,Good
40.62459404,-73.94382801,999843.0315,166837.8288,Good
40.7476972,-74.00008929,984225.2582,211682.9035,Fair
40.72800386,-73.99995539,984262.3635,204507.9949,Fair
40.73011832,-73.87825685,1017991.78,205301.807,Fair
40.64333452,-73.90016277,1011956.473,173676.2813,Good
40.69499437,-73.79894918,1040001.675,192545.6192,Good
40.77521657,-73.7461294,1054563.932,221811.0043,Fair
40.544598,-74.21805834,923645.7259,137763.6957,Fair
40.61109163,-73.99692152,985104.7417,161913.5627,NA
40.65092465,-73.94838463,998572.4877,176430.0022,Fair
40.78650757,-73.95223147,997478.111,225826.4132,NA
40.73464151,-74.0044878,983006.2659,206926.3319,Good
40.67753758,-74.01596077,979822.8924,186122.0258,Good
40.6990605,-73.92296624,1005610.282,193972.4422,Good
40.8867608,-73.86118932,1022631.698,262379.1974,Good
40.5839709,-74.15316248,941707.0887,152069.9663,Fair
40.57398929,-74.11700838,951744.5073,148417.9355,Good
40.59011344,-73.94853005,998545.1528,154274.8559,Fair
40.5412662,-74.14704508,943380.1598,136508.7133,Good
40.80261284,-73.93879071,1001196.037,231696.433,Good
40.51857787,-74.21270916,925109.3857,128280.3262,Good
40.69884189,-73.95333557,997189.3757,193886.8528,Good
40.68380777,-73.98493908,988427.1196,188406.3936,Fair
40.64610083,-73.93213245,1003083.581,174675.6304,Good
40.62400319,-74.07385584,963747.8484,166626.2117,Good
40.83721398,-73.87007594,1020201.291,244323.6207,Poor
40.85894831,-73.90544487,1010405.81,252229.7174,Good
40.7571355,-73.88382315,1016435.995,215142.9238,Fair
40.62581047,-73.93830023,1001377.199,167282.0392,Good
40.68416167,-73.82595303,1032521.32,188582.9254,Good
40.84358133,-73.91887952,1006694.706,246627.2168,Fair
40.54269086,-74.20379333,927608.732,137059.3345,Good
40.6821384,-73.73631444,1057384.43,187907.9097,Good
40.69233895,-73.94344265,999934.0693,191519.2555,Fair
40.8580702,-73.87085479,1019974.573,251922.0064,Good
40.60108477,-74.16459257,938543.9497,158310.7294,Good
40.61087983,-73.74624901,1054704.241,161938.4281,Good
40.63627709,-74.14734096,943356.1464,171123.6709,Poor
40.59787263,-73.94600761,999243.9877,157102.1475,Good
40.76886085,-73.95537752,996610.1764,219396.6597,Fair
40.74785394,-74.00677723,982372.152,211740.0799,Good
40.85683191,-73.89014616,1014638.698,251463.5693,Good
40.69634429,-73.76023567,1050735.615,193064.4456,Good
40.80350716,-73.96536227,993839.4654,232018.2427,Good
40.81544367,-73.9251709,1004962.744,236374.087,NA
40.89925758,-73.8583118,1023419.978,266933.5521,Good
40.59052706,-73.96538204,993864.6596,154423.2467,Good
40.62258921,-74.16336816,938898.57,166144.7058,Good
40.73649496,-73.79895345,1039965.789,207665.506,Good
40.610072,-74.07201147,964255.6689,161550.2878,Good
40.73040316,-73.7066582,1065550.811,205518.2639,Good
40.81173509,-73.92616482,1004688.764,235022.6849,Poor
40.74454616,-73.82168492,1033660.281,210585.1675,NA
40.65912546,-73.85167391,1025403.178,179448.4069,Good
40.73405803,-73.78811834,1042970.652,206784.7361,Good
40.76470424,-73.9603603,995230.6621,217881.606,Good
40.70573057,-73.96691813,993422.1805,196394.8888,Good
40.53530585,-74.1589906,940056.0723,134343.0188,Good
40.83049807,-73.9235988,1005393.118,241859.3251,Good
40.68076793,-73.92670638,1004578.776,187307.0388,Good
40.75711139,-73.81171673,1036412.577,215168.8561,Good
40.73091155,-73.719009,1062127.158,205692.2662,Good
40.69540118,-73.85128357,1025489.04,192664.8601,Good
40.89470066,-73.86011047,1022925.387,265272.483,Good
40.86186089,-73.9007346,1011707.56,253292.3238,Good
40.72622586,-73.82746051,1032073.041,203907.3157,Good
40.666151,-73.76364882,1049818.846,182061.6267,Good
40.74762949,-73.99838846,984696.5293,211658.2391,Good
40.66329154,-73.9864907,987997.9315,180931.6739,Good
40.60762257,-74.08278229,961264.2553,160660.5409,Good
40.74864949,-73.71617566,1062891.48,212157.2575,Fair
40.86467206,-73.86920742,1020426.681,254327.9924,Good
40.85473307,-73.92804289,1004156.016,250688.0003,Good
40.69058154,-73.91973535,1006508.989,190884.1127,Good
40.82614025,-73.92538046,1004901.416,240271.1872,Good
40.65987699,-73.84002994,1028633.301,179727.8968,NA
40.68841671,-73.91499189,1007825.21,190096.6425,Good
40.70171101,-73.83942881,1028772.145,194969.5156,Good
40.57830819,-73.84337975,1027757.039,150008.6016,NA
40.69651806,-73.84479,1027288.984,193074.8957,Good
40.73701735,-73.71106043,1064322.772,207923.9526,Fair
40.7568016,-73.75338732,1052572.615,215096.1037,Good
40.74265034,-73.719239,1062049.706,209968.8482,Good
40.7636626,-73.72218174,1061209.986,217621.6577,Good
40.73712447,-74.00566547,982679.949,207830.9705,Fair
40.84079542,-73.86844773,1020649.873,245629.1449,Good
40.66314444,-73.93676323,1001794.035,180884.1255,Good
40.53598039,-74.16628013,938030.3031,134592.534,Good
40.62419803,-74.14141068,944994.9643,166720.2388,Good
40.7452002,-73.70120638,1067043.41,210914.3692,Good
40.77655848,-73.96071391,995130.7705,222200.4543,Good
40.5570791,-74.15690026,940651.325,142274.4727,Fair
40.86756474,-73.9304722,1003480.267,255362.5307,Good
40.7213494,-73.88045312,1017387.432,202106.1831,Good
40.63385226,-74.02430549,977503.8681,170206.7814,Good
40.67092497,-73.91086083,1008977.357,183725.043,Good
40.68628192,-73.95042046,998000.2829,189311.3304,Good
40.74289298,-73.98848532,987440.7462,209932.7806,Good
40.52416552,-74.2348023,918972.1889,130331.7184,Fair
40.62030914,-74.10937816,953885.2884,165290.6846,Good
40.66441539,-73.928035,1004215.164,181349.037,Good
40.71518705,-73.91266223,1008461.569,199850.5082,Good
40.61225498,-74.08338555,961098.3573,162348.4047,Good
40.57785507,-74.10577839,954865.9502,149822.3635,Good
40.86118618,-73.92149263,1005965.954,253040.6741,Fair
40.78939456,-73.80796407,1037426.438,226932.9248,Good
40.66904152,-73.76305293,1049981.309,183115.1653,Good
40.67771831,-74.01622731,979748.9752,186187.8839,Fair
40.69688348,-73.78188309,1044732.401,193245.1975,Good
40.66097454,-73.86773122,1020947.051,180114.942,Poor
40.6658012,-73.98794432,987594.5232,181845.9559,Good
40.74512722,-73.9209506,1006154.042,210756.4581,Good
40.52750821,-74.16550003,938241.3092,131505.5126,Good
40.59246013,-73.93463237,1002404.427,155132.3886,Good
40.72864209,-73.84617272,1026885.01,204777.9589,Good
40.59307066,-74.09939762,956644.7475,155363.707,Fair
40.66973059,-73.94365711,999879.8946,183282.3395,Good
40.6296828,-73.97164514,992120.5508,168688.0741,Fair
40.70473829,-73.96661733,993505.7154,196033.4033,Good
40.80661696,-73.92776367,1004247.715,233157.6033,Fair
40.75871569,-73.92572817,1004826.015,215706.0165,Good
40.75911216,-73.8127147,1036134.539,215897.2061,Good
40.7174154,-73.77934624,1045417.01,200727.3332,Good
40.63359902,-74.13719724,946169.9603,170143.4042,Good
40.65491088,-73.93469209,1002370.877,177884.8326,Good
40.68675318,-73.8481863,1026353.372,189515.6158,Fair
40.5898888,-73.96528625,993891.355,154190.7225,Fair
40.78268422,-73.91630563,1007428.06,224440.9006,Good
40.70164525,-73.92323212,1005535.734,194914.0814,Good
40.53214685,-74.22276103,922327.1914,133230.751,Good
40.70508589,-73.96644846,993552.4899,196160.0618,Poor
40.60909816,-73.9305119,1003543.989,161194.927,Good
40.60019199,-73.98200102,989248.2426,157943.0418,Good
40.69739868,-73.82193756,1033625.194,193407.7852,Good
40.64119578,-73.9733622,991642.667,172882.4145,Good
40.77202719,-73.75150345,1053078.794,220644.7431,Good
40.78617669,-73.97541253,991058.82,225703.2091,Good
40.61323915,-74.14741488,943321.5054,162730.3829,Good
40.77150262,-73.81866392,1034477.056,220407.9851,NA
40.65295104,-73.94557266,999352.308,177168.7438,Good
40.61825312,-74.14533263,943902.6529,164556.1365,Good
40.87556189,-73.84979465,1025789.363,258304.1901,Good
40.74303953,-73.97729528,990541.5186,209986.7789,Good
40.86922352,-73.92175087,1005891.907,255968.9264,Fair
40.63015897,-74.15652676,940802.685,168899.0989,Good
40.84711834,-73.83434857,1030080.577,247948.825,Good
40.70056416,-73.94597647,999229.5606,194515.4968,Good
40.66281882,-73.99294776,986206.542,180759.2386,Good
40.69094973,-73.96034128,995248.0961,191010.5491,Good
40.76272443,-73.72660657,1059985.311,217275.9956,Good
40.76542561,-73.80249763,1038959.83,218203.6152,Good
40.71939058,-73.99332984,986098.97,201369.9835,Good
40.5296603,-74.18794863,932002.3345,132302.1587,Good
40.75636794,-73.72348029,1060858.658,214962.8497,Fair
40.78805394,-73.84962102,1025892.115,226421.9448,Good
40.70479518,-73.88993858,1014765.718,196071.5374,Good
40.7580512,-73.79028483,1042349.306,215524.7462,Good
40.79532455,-73.81359711,1035862.004,229090.0507,Good
40.71964752,-73.74041231,1056207.372,201570.1455,Good
40.7169699,-73.7322684,1058467.826,200601.4056,Good
40.71013551,-73.80257828,1038982.89,198059.6853,Good
40.61803618,-73.96199405,994801.2765,164445.9172,Good
40.74266436,-73.9573695,996063.0544,209852.1522,Good
40.69797194,-73.92678907,1004550.602,193574.94,Good
40.62599561,-74.11923918,951150.5705,167365.9872,Good
40.76859172,-73.74915922,1053731.684,219394.9409,Good
40.75984522,-73.76097376,1050467.817,216199.1641,Poor
40.69383684,-73.9619289,994807.3611,192062.2114,Good
40.7438538,-73.72508828,1060427.482,210402.1662,Good
40.67377725,-73.78449668,1044028.382,184825.158,Good
40.60280664,-73.99275576,986261.6164,158895.1957,Good
40.83471493,-73.86930792,1020415.168,243413.4414,Good
40.82777765,-73.81359897,1035836.331,240913.8417,Good
40.51671841,-74.20742689,926576.4359,127599.3597,Good
40.79954743,-73.95583742,996477.152,230576.759,Good
40.67620083,-73.81614366,1035248.001,185688.1251,Good
40.75064941,-73.83247439,1030666.32,212802.8707,Good
40.58569418,-73.94290195,1000109.34,152665.7744,Good
40.6319881,-74.07619737,963100.3782,169535.8818,Good
40.77240744,-73.83373543,1030301.877,220729.3585,NA
40.67692144,-73.97547481,991052.7177,185898.0984,Good
40.62853679,-74.15666367,940763.6273,168308.1644,NA
40.68400413,-73.82787599,1031988.108,188524.4767,Good
40.83044482,-73.9422808,1000223.111,241835.9659,Good
40.61017313,-73.95138519,997748.1154,161582.6582,NA
40.72911973,-73.97929765,989987.8586,204915.2195,Fair
40.72758851,-73.80640619,1037907.594,204415.9649,Good
40.87987998,-73.83286531,1030468.174,259885.9196,Fair
40.71793158,-73.75927835,1050979.46,200930.0441,Good
40.5496907,-74.20996104,925900.6259,139613.5843,Good
40.68769975,-73.95763242,995999.8836,189826.8366,Good
40.67778801,-73.81008819,1036926.408,186269.9628,Good
40.68847373,-73.73039049,1059020.356,190221.0441,Good
40.65127275,-73.73593187,1057524.436,176663.0532,Good
40.746808,-73.8310711,1031057.828,211404.0733,Good
40.70543575,-73.86718242,1021074.751,196313.6619,Good
40.71279168,-73.91229252,1008564.932,198977.9059,Fair
40.60686484,-73.99937163,984424.478,160373.6206,Good
40.60300344,-74.01512397,980050.3119,158967.1723,Good
40.61800516,-74.10013968,956449.0425,164448.2177,Good
40.66808043,-73.79541098,1041005.721,182742.3901,Good
40.83884234,-73.94115637,1000532.229,244895.7015,Fair
40.67663605,-73.73911741,1056612.985,185900.9261,NA
40.57959324,-73.84215576,1028096.204,150477.3858,Good
40.79309643,-73.94439652,999646.2494,228228.2395,Fair
40.69262071,-73.9427774,1000118.485,191622.0282,Poor
40.79890737,-73.96013445,995287.5537,230342.9938,NA
40.82311043,-73.94901175,998361.955,239162.6261,Good
40.68310401,-73.97170583,992097.418,188150.9029,NA
40.68865931,-73.79396379,1041389.557,190240.7898,Fair
40.68774996,-73.90611605,1010286.998,189856.243,Good
40.76142967,-73.89300344,1013890.75,216704.1913,NA
40.68644164,-74.00097977,983978.2725,189365.6308,Good
40.87210666,-73.87561926,1018649.348,257034.1225,Good
40.52843742,-74.18607247,932522.9397,131855.5224,Good
40.7756188,-73.98022838,989726.0734,221856.2778,Good
40.69883609,-73.90110522,1011672.1,193896.7697,Good
40.7663841,-73.96727623,993314.6384,218492.8413,Good
40.71808725,-73.76188714,1050256.137,200984.7815,Good
40.57631954,-73.99330891,986108.7518,149245.2613,Good
40.71449786,-73.98570583,988212.6364,199587.6698,Good
40.52643969,-74.16580373,938156.1453,131116.3868,Good
40.69628336,-73.91648154,1007409.356,192962.2988,Fair
40.68386653,-73.90657146,1010162.206,188441.2597,Good
40.71551169,-73.8389367,1028899.348,199997.7621,Good
40.6319481,-73.95397993,997023.5069,169515.4671,Good
40.76911911,-73.89547403,1013202.993,219504.8793,Good
40.65834126,-73.8310751,1031118.875,179173.0512,Good
40.73975898,-73.88174119,1017021.335,208812.8764,Good
40.76619111,-73.95831973,995795.6636,218423.5816,Poor
40.60415484,-73.96690373,993440.1539,159388.0317,Fair
40.82947825,-73.92281935,1005609.148,241487.957,Good
40.67389719,-73.7805565,1045121.235,184871.5703,Good
40.57418894,-74.16965786,937118.3817,148514.602,Fair
40.78741106,-73.80688216,1037727.621,226210.9279,Good
40.68487785,-73.84625998,1026888.808,188833.314,Fair
40.67357668,-73.91074812,1009007.64,184691.1668,Good
40.88004474,-73.88109454,1017131.153,259924.1738,NA
40.76124059,-73.71864488,1062192.583,216742.373,Fair
40.54290006,-74.17341525,936051.9986,137117.3708,Good
40.62273774,-74.0144966,980225.7134,166156.8623,Good
40.67755049,-73.97941484,989959.792,186126.9956,Good
40.84719258,-73.84636988,1026754.612,247969.8105,NA
40.6587426,-73.90897869,1009504.077,179287.1999,Good
40.83132939,-73.89237946,1014032.32,242171.2821,Fair
40.67488024,-73.87495482,1018935.684,185178.234,Good
40.77056663,-73.90894877,1009470.033,220028.0908,Good
40.59079082,-73.98728028,987782.7127,154517.6986,Fair
40.54140895,-74.19794675,929232.6441,136588.5792,Good
40.77591512,-73.81281932,1036092.473,222019.0084,Fair
40.76149068,-73.90568482,1010377.666,216722.3799,Good
40.68123302,-73.85113891,1025537.927,187503.0614,Good
40.89353024,-73.9073886,1009854.816,264828.7066,Good
40.61132732,-74.18775279,932120.5481,162055.2822,Fair
40.70326238,-73.73568745,1057535.104,195604.4868,Good
40.5834158,-73.98479584,988473.1933,151830.9031,Good
40.54408567,-74.2120913,925303.6717,137572.971,Fair
40.6434356,-73.97445326,991339.6312,173698.3495,Fair
40.77180541,-73.78944707,1042569.354,220536.4028,Good
40.70511418,-73.93147807,1003248.357,196176.0168,Fair
40.6131553,-73.9461955,999188.3907,162669.9841,Good
40.75037577,-73.89638484,1012958.782,212675.7722,Fair
40.76890845,-73.82868939,1031702.02,219457.2524,Good
40.67073472,-73.86113607,1022771.191,183673.678,Fair
40.77859274,-73.95570307,996518.2104,222942.2658,Fair
40.65415156,-73.84245951,1027962.975,177640.7455,Good
40.69426342,-73.76220977,1050190.265,192304.8326,Good
40.72404414,-73.80628793,1037943.229,203124.7162,NA
40.66091784,-73.88948915,1014910.496,180085.9194,Fair
40.78620861,-73.95281619,997316.2472,225717.4033,Good
40.59519207,-74.10850627,954115.9996,156139.5936,Good
40.55226467,-74.18108854,933926.3857,140533.4316,Good
40.62886369,-74.1032075,955602.0091,168405.2541,Poor
40.70931642,-73.85541384,1024335.349,197732.6712,Fair
40.70840807,-73.8026928,1038952.559,197430.2591,Fair
40.73471056,-73.88247997,1016819.074,206973.303,Poor
40.60281142,-73.96619435,993637.3241,158898.6645,Good
40.71088343,-73.74755584,1054236.403,198371.3454,Good
40.69597647,-73.75078553,1053356.473,192937.7516,Good
40.70386657,-73.86923035,1020507.799,195741.1102,Good
40.52853903,-74.19850403,929067.1281,131900.1273,Good
40.76478965,-73.79598096,1040765.541,217976.0513,Good
40.82897878,-73.86562975,1021436.198,241325.0925,Good
40.68893603,-73.82067354,1033982.007,190325.3117,Good
40.78236932,-73.9194401,1006560.114,224325.3608,Fair
40.69911651,-73.83920361,1028836.322,194024.3777,NA
40.5799363,-73.970577,992423.125,150564.2396,Good
40.76858516,-73.89985618,1011989.388,219308.9253,Good
40.7585029,-73.77119543,1047637.375,215702.5532,Good
40.61540623,-74.16504713,938427.5536,163528.6362,Good
40.75103538,-73.75127899,1053162.679,212996.9441,Good
40.77463765,-73.79287428,1041617.64,221566.0146,Good
40.77340106,-73.96647984,993534.2655,221049.4392,Good
40.63797687,-74.07614582,963116.5852,171717.7396,Good
40.75861869,-73.86578983,1021431.172,215690.4387,Good
40.73826486,-73.76708386,1048796.036,208332.214,Good
40.59093398,-73.96724893,993346.0996,154571.2998,Good
40.60579183,-74.12832081,948618.8331,160008.7909,Good
40.76366403,-73.88582987,1015876.95,217520.75,Good
40.65213467,-74.00288587,983449.2293,176866.6417,Fair
40.62972675,-74.14825544,943098.2969,168737.6386,Good
40.70590548,-73.76502522,1049398.151,196544.2582,Good
40.65448129,-73.9355838,1002123.571,177728.1361,Good
40.75069302,-74.0017178,983774.0479,212774.3826,Good
40.69328225,-73.75004549,1053564.483,191956.7562,Good
40.65204619,-73.86807309,1020857.103,176861.959,Good
40.74872645,-73.95173709,997622.5989,212061.5766,NA
40.57392818,-74.12123652,950569.8774,148397.2689,Good
40.62606505,-73.92516195,1005024.168,167377.6322,Good
40.54033303,-74.16155555,939346.4848,136175.8425,Good
40.73561992,-73.73715511,1057092.799,207392.0508,Good
40.61100453,-74.16167342,939361.2433,161923.2402,Good
40.89673154,-73.87246229,1019509.391,266007.2016,Good
40.71044468,-73.79690597,1040555.209,198175.9213,Good
40.70977283,-73.90223492,1011354.403,197881.0003,Good
40.79099773,-73.82217512,1033490.093,227508.7068,Good
40.62984782,-73.99380414,985969.7997,168746.9838,Good
40.7544147,-73.8307145,1031151.282,214175.6245,Good
40.60504729,-74.13684245,946252.1846,159741.1172,Fair
40.7260738,-73.98656423,987974.025,203805.1013,Good
40.66475394,-73.73643112,1057371.125,181574.1838,NA
40.67183617,-74.00104449,983960.2614,184044.4384,Fair
40.77234845,-73.93172984,1003159.461,220671.5282,Good
40.77253103,-73.915622870000007,1007620.702,220741.9372,Good
40.61017885,-74.16896232,937336.8957,161626.2418,Good
40.57775263,-73.84691101,1026776.456,149804.4632,Poor
40.55299468,-74.15965661,939882.6914,140787.8087,Good
40.558083860000004,-74.16168744,939321.7637,142642.9507,Good
40.67681156,-73.87758803,1018204.286,185880.8386,Good
40.75829516,-73.75142696,1053114.178,215641.7883,Good
40.66373751,-73.89961734,1012099.32,181109.8209,Good
40.74915102,-73.8007172,1039466.514,212275.3842,Fair
40.76048345,-73.71798745,1062375.596,216467.1094,Good
40.63594882,-73.91500862,1007839.119,170981.1236,Good
40.69643378,-73.93934905,1001068.244,193011.8831,NA
40.86054574,-73.824658,1032751.859,252846.1492,Good
40.66852029,-73.92930754,1003860.918,182844.279,Good
40.64787543,-73.97913992,990038.6213,175315.5595,Good
40.83984558,-73.78490951,1043765.303,245328.8198,Good
40.70838977,-73.81719064,1034933.115,197414.8703,Good
40.62585495,-74.10567446,954915.9189,167309.9079,Good
40.61063445,-74.07195927,964270.331,161755.1903,Good
40.58744245,-74.09248037,958563.6783,153311.1035,Good
40.8908115,-73.85933276,1023142.675,263855.8513,Good
40.66944265,-73.94144754,1000492.915,183177.8384,Fair
40.82004574,-73.91021333,1009101.289,238054.6775,Good
40.72391981,-73.79067141,1042271.924,203089.378,Poor
40.84493276,-73.85046216,1025623.816,247144.5136,Good
40.65137789,-73.95245561,997442.7607,176594.493,Good
40.72704538,-73.98946142,987170.9594,204158.9687,Good
40.59527552,-73.74809902,1054206.934,156251.9169,Good
40.86872995,-73.90767449,1009785.296,255792.8897,Good
40.66897286,-73.76117348,1050502.752,183091.5673,Good
40.63177718,-74.10751658,954407.2139,169468.1559,Good
40.6702818,-73.9747219,991262.2566,183479.1475,Good
40.74276757,-73.92927327,1003848.583,209894.7925,Fair
40.62130385,-73.94204305,1000339.319,165639.449,Good
40.71935387,-73.9602793,995260.5918,201359.0353,Good
40.68956384,-73.99860545,984636.7413,190503.1404,Fair
40.70903391,-73.77921857,1045460.097,197673.8012,Good
40.79920209,-73.96503045,993931.9573,230449.7921,Good
40.59762725,-73.74073083,1056250.656,157114.6799,Fair
40.65004367,-74.01106733,981178.9431,176105.014,Fair
40.74650552,-73.81471268,1035590.744,211303.0322,Good
40.76878797,-73.73290985,1058232.449,219479.7474,NA
40.76244043,-73.72348193,1060851.221,217175.2445,Good
40.75506584,-73.91782733,1007016.082,214378.2127,Good
40.6109125,-73.94031516,1000821.575,161853.9296,Good
40.86343456,-73.92801854,1004160.147,253858.2948,Good
40.86641237,-73.8229453,1033221.293,254984.5386,Good
40.62046123,-74.03810027,973672.9224,165329.4387,Good
40.5605787,-74.17580173,935401.6426,143559.4364,NA
40.70138052,-73.75223545,1052948.846,194905.459,Good
40.70613527,-73.73351242,1058134.983,196652.9876,Good
40.71226762,-73.94460546,999607.0178,198779.657,Good
40.74559306,-73.9994246,984409.439,210916.298,Good
40.68843226,-73.7781714,1045769.424,190168.7664,Good
40.65163708,-73.91481561,1007887.129,176696.8343,Good
40.68465394,-73.98642313,988015.4724,188714.6088,Good
40.71743811,-73.76723544,1048774.193,200744.2938,Good
40.56273202,-74.17638565,935240.9727,144344.2652,Good
40.82198942,-73.84721367,1026537.18,238786.9723,Good
40.78147193,-73.91234186,1008526.214,224000.2971,Good
40.69217779,-73.8666871,1021219.436,191483.6066,Fair
40.76816239,-73.79826338,1040130.455,219203.3855,Good
40.60851594,-74.16618369,938107.2455,161018.9254,Good
40.81773955,-73.93029879,1003542.676,237209.3891,Good
40.64468699,-73.97677137,990696.1977,174154.0865,Good
40.89761629,-73.87594017,1018547.432,266328.1711,Good
40.64119678,-74.08051747,961904.3613,172891.9236,NA
40.70876649,-73.94291821,1000075.604,197504.3915,Good
40.50461209,-74.24223348,916886.5366,123213.6073,Good
40.808583230000004,-73.93746915,1001560.365,233871.9162,Good
40.71537992,-73.78645919,1043447.054,199980.8626,Good
40.77732406,-73.94919268,998321.5565,222481.0213,Good
40.67285346,-73.95974486,995416.5219,184417.6279,Good
40.71715935,-73.83648731,1029577.237,200599.3115,Good
40.68908293,-73.79795311,1040282.852,190392.5514,Good
40.7638382,-73.80156055,1039220.718,217625.8581,Good
